번호,위치,위도,경도,관리기관,전화번호
980,반월당역 2번 출입구 남편,35.8636204,128.5935248,대구광역시 중구청,053-661-2984
981,종각네거리 북서편(MS저축은행 앞),35.8697726,128.6036919,대구광역시 중구청,053-661-2984
982,3호선 대봉교역,35.8552323,128.6057163,대구광역시 중구청,053-661-2984
983,"반월당역 12번출입구 동편
(에필성형외과 앞)",35.865531,128.594063,대구광역시 중구청,053-661-2984
984,롯데영플라자 서편,35.871335,128.5947617,대구광역시 중구청,053-661-2984
985,공평네거리 남동편(스타벅스 앞),35.8695386,128.6007534,대구광역시 중구청,053-661-2984
986,대봉1동주민센터,35.861638,128.604369,대구광역시 중구청,053-661-2984
987,"중앙지하상가 2번출구
(윤정우안과의원 앞)",35.870744,128.592737,대구광역시 중구청,053-661-2984
988,롯데시네마 프리미엄 만경 앞,35.870574,128.590613,대구광역시 중구청,053-661-2984
989,성내3동 주민센터,35.87263,128.585683,대구광역시 중구청,053-661-2984
990,MS재건병원 앞,35.872002,128.604506,대구광역시 중구청,053-661-2984
991,봉산가구거리 한일서적 앞,35.861029,128.599153,대구광역시 중구청,053-661-2984
992,김광석 거리 공원 내,35.859461,128.606452,대구광역시 중구청,053-661-2984
993,대봉한의원 앞,35.856242,128.597147,대구광역시 중구청,053-661-2984
994,이가네 연탄석쇠불고기 앞,35.870422,128.590355,대구광역시 중구청,053-661-2984
995,동아쇼핑 앞,35.86598,128.591872,대구광역시 중구청,053-661-2984
996,쌈지쉼터,35.864468,128.610268,대구광역시 중구청,053-661-2984
997,청라언덕역 1번 출입구 서편,35.864923,128.581923,대구광역시 중구청,053-661-2984
998,시청주차장,35.870932,128.601783,대구광역시 중구청,053-661-2984
999,남산초등학교 북편,35.863687,128.582694,대구광역시 중구청,053-661-2984
1000,남산초등학교 남편,35.861819,128.582643,대구광역시 중구청,053-661-2984
1001,청라언덕역 7번 출입구,35.864244,128.582475,대구광역시 중구청,053-661-2984
1002,경대병원역 4번 출입구 동편,35.8634825,128.6034803,대구광역시 중구청,053-661-2984
1003,경대병원역 1번 출입구 서편,35.8636504,128.6017997,대구광역시 중구청,053-661-2984
1004,반월당네거리 북동편 덕산빌딩 앞,35.8657781,128.594089,대구광역시 중구청,053-661-2984
1005,신남네거리 북동편 유료주차장 앞,35.8654762,128.5834003,대구광역시 중구청,053-661-2984
1006,"신남역 2번 출입구 서편
(보강한의원 앞)",35.8643761,128.5818287,대구광역시 중구청,053-661-2984
1007,"신남역 3번 출입구 북편
(with me 매장 앞)",35.8644497,128.5820862,대구광역시 중구청,053-661-2984
1008,반월당네거리 남동편 하나은행 앞,35.8650314,128.5941709,대구광역시 중구청,053-661-2984
1009,경대병원역 2번 출입구 동편,35.8627456,128.6014263,대구광역시 중구청,053-661-2984
1010,경대병원역 3번 출입구,35.8626491,128.6032293,대구광역시 중구청,053-661-2984
1011,동산네거리 북서편 대구은행 앞,35.8708227,128.5819489,대구광역시 중구청,053-661-2984
1012,계명네거리 서편 대구은행 앞,35.8569053,128.5821605,대구광역시 중구청,053-661-2984
1013,경상감영공원 남편 인도변,35.8717444,128.5916198,대구광역시 중구청,053-661-2984
1014,씨네시티한일 앞,35.8704973,128.5953778,대구광역시 중구청,053-661-2984
1015,봉산동 중구 청소년 문화의 집 앞,35.8619317,128.5979877,대구광역시 중구청,053-661-2984
1016,남산4동 그린맨션 105동 앞,35.8622582,128.5773123,대구광역시 중구청,053-661-2984
1017,"반월당네거리 서편 
동양생명빌딩 앞",35.8653598,128.5920895,대구광역시 중구청,053-661-2984
1018,"반월당네거리 남서편 
반월휴연합의원 앞",35.8650968,128.5927951,대구광역시 중구청,053-661-2984
1019,교보빌딩 앞,35.870591,128.5948392,대구광역시 중구청,053-661-2984
1020,제한한의원 앞,35.8646061,128.596874,대구광역시 중구청,053-661-2984
1021,동인 느티나무 도서관 앞,35.8713258,128.607224,대구광역시 중구청,053-661-2984
1022,동인동 주민센터 앞,35.8679316,128.609157,대구광역시 중구청,053-661-2984
1023,애견갤러리 앞,35.8651459,128.59725,대구광역시 중구청,053-661-2984
1024,대봉2동 주민센터 앞,35.8581536,128.5997619,대구광역시 중구청,053-661-2984
1025,대우빌딩 북편(태평로 160번지),35.8746989,128.5952675,대구광역시 중구청,053-661-2984
1026,공평네거리 남서편 sk대리점앞,35.8698527,128.5999342,대구광역시 중구청,053-661-2984
1027,봉산육거리 남동편 종로서점 앞,35.8634405,128.5999744,대구광역시 중구청,053-661-2984
1028,중앙초등학교 입구,35.8233583,128.7315125,경상북도 경산시청,053-810-6128
1029,경북약국 앞,35.823089,128.735681,경상북도 경산시청,053-810-6128
1030,랜드로바 앞,35.8219703,128.7333314,경상북도 경산시청,053-810-6128
1031,김정문알로에 및 빈폴 앞,35.8222234,128.7344078,경상북도 경산시청,053-810-6128
1032,중방네거리 버스승강장 옆,35.8301083,128.7356625,경상북도 경산시청,053-810-6128
1033,중방동 871번지(와일드로즈앞),35.830578,128.735382,경상북도 경산시청,053-810-6128
1034,아놀드바시니 앞,35.8228552,128.7343563,경상북도 경산시청,053-810-6128
1035,시청1,35.825091,128.741201,경상북도 경산시청,053-810-6128
1036,시청2,35.825091,128.741201,경상북도 경산시청,053-810-6128
1037,시청3,35.825091,128.741201,경상북도 경산시청,053-810-6128
1038,시청4,35.825091,128.741201,경상북도 경산시청,053-810-6128
1039,시청5,35.825091,128.741201,경상북도 경산시청,053-810-6128
1040,하양읍 금락리 237-6(대가대 승강장 옆2),35.906798,128.8107017,경상북도 경산시청,053-810-6128
1041,남천면 신석리 258-4,35.7764381,128.7213212,경상북도 경산시청,053-810-6128
1042,사정동 86-7(성암생활체육관),35.81750416,128.7275071,경상북도 경산시청,053-810-6128
1043,옥곡동 88-1(공영주차장),35.81458439,128.7281408,경상북도 경산시청,053-810-6128
1044,지하철임당역1번 출구 앞,35.8342393,128.7406392,경상북도 경산시청,053-810-6128
1045,지하철임당역2번 출구 앞,35.8339558,128.7406392,경상북도 경산시청,053-810-6128
1046,지하철임당역4번 출구 앞,35.8337671,128.7413265,경상북도 경산시청,053-810-6128
1047,지하철임당역5번 출구 앞,35.833967,128.741689,경상북도 경산시청,053-810-6128
1048,지하철임당역6번 출구 앞,35.834251,128.741639,경상북도 경산시청,053-810-6128
1049,대림e편한세상 앞,35.831601,128.7386139,경상북도 경산시청,053-810-6128
1050,지하철 임당역3번출구 앞,35.8337749,128.7409939,경상북도 경산시청,053-810-6128
1051,지하철 임당역2번 출구 앞,35.8339558,128.7406392,경상북도 경산시청,053-810-6128
1052,경산시장내 주차타워 앞,35.820248,128.736301,경상북도 경산시청,053-810-6128
1053,현대밀레몰 앞,35.8254939,128.7310536,경상북도 경산시청,053-810-6128
1054,임당환승주차장,35.8352287,128.7415418,경상북도 경산시청,053-810-6128
1055,동서리 831번지 버스승강장,35.910135,128.8250067,경상북도 경산시청,053-810-6128
1056,대학리 86번지 진성식품 맞은편,35.931876,128.828512,경상북도 경산시청,053-810-6128
1057,대조리885-4 도로변 버스승강장 옆,35.8873901,128.7931093,경상북도 경산시청,053-810-6128
1058,대구가톨릭대학교 앞,35.912174,128.807588,경상북도 경산시청,053-810-6128
1059,하양시외버스터미널맞은편 승강장,35.9089367,128.8136413,경상북도 경산시청,053-810-6128
1060,하양역승강장(하양고시원 옆),35.910405,128.815551,경상북도 경산시청,053-810-6128
1061,대구은행하양지점,35.913415,128.821238,경상북도 경산시청,053-810-6128
1062,남하2리 승강장 옆,35.890849,128.777601,경상북도 경산시청,053-810-6128
1063,하양읍사무소 내,35.9123593,128.8123915,경상북도 경산시청,053-810-6128
1064,하양읍사무소 뒤,35.9123593,128.8123915,경상북도 경산시청,053-810-6128
1065,금락리133-43(하양역광장 내),35.9099795,128.8185005,경상북도 경산시청,053-810-6128
1066,환상리 410-1(환상2리새마을회관 내),35.8803582,128.7859002,경상북도 경산시청,053-810-6128
1067,동서리555-2(한국전력앞 승강장 옆),35.9167652,128.8230945,경상북도 경산시청,053-810-6128
1068,하양읍 금락리400(금락에브리데이승강장 옆),35.9104269,128.8231918,경상북도 경산시청,053-810-6128
1069,하양읍 금락리 237-3(대가대 승강장  옆),35.906798,128.8107017,경상북도 경산시청,053-810-6128
1070,진량읍사무소 내,35.8739904,128.8162125,경상북도 경산시청,053-810-6128
1071,부호리 208번지 육교 밑,35.8997013,128.8015381,경상북도 경산시청,053-810-6128
1072,진량읍사무소 앞 버스승강장,35.8746166,128.8169509,경상북도 경산시청,053-810-6128
1073,선화리 712-8(버스승강장 옆),35.8753771,128.8008211,경상북도 경산시청,053-810-6128
1074,상림리 281(마을회관 내),35.9023035,128.8331896,경상북도 경산시청,053-810-6128
1075,평사리 894-6(마을회관 내),35.8869134,128.8600653,경상북도 경산시청,053-810-6128
1076,현내리 543(마을회관 내),35.8501774,128.8573803,경상북도 경산시청,053-810-6128
1077,내리리 5번지(대구대 종점 앞),35.8970173,128.8514543,경상북도 경산시청,053-810-6128
1078,계당초교입구 버스승강장,35.9280608,128.8516567,경상북도 경산시청,053-810-6128
1079,와촌면사무소 내,35.9462951,128.8365091,경상북도 경산시청,053-810-6128
1080,동강리116 도로변버스승강장 옆,35.9523717,128.835353,경상북도 경산시청,053-810-6128
1081,계당리 685-1,35.926114,128.8520013,경상북도 경산시청,053-810-6128
1082,자인면사무소 내,35.820858,128.822601,경상북도 경산시청,053-810-6128
1083,계남1리 마을입구,35.8151917,128.809901,경상북도 경산시청,053-810-6128
1084,자인면 공설시장,35.816951,128.823361,경상북도 경산시청,053-810-6128
1085,부적리 압량면사무소 버스정류장 옆,35.8431735,128.760183,경상북도 경산시청,053-810-6128
1086,압독체육공원 내,35.852318,128.763995,경상북도 경산시청,053-810-6128
1087,부적리584-1 도로변 승강장 옆,35.8408239,128.7622969,경상북도 경산시청,053-810-6128
1088,당리리30-5(버스정류장),35.8124461,128.7985923,경상북도 경산시청,053-810-6128
1089,금구리 사이판 온천 입구사거리(금구리 367-7),35.8537019,128.7671435,경상북도 경산시청,053-810-6128
1090,용암리 영남종합정비 앞(용암리222-1),35.852803,128.7671602,경상북도 경산시청,053-810-6128
1091,부적리 부적주공 버스정류장 옆(부적리781),35.8459239,128.7616964,경상북도 경산시청,053-810-6128
1092,부적리 압량공설시장 내(부적리461-1),35.8439703,128.7604827,경상북도 경산시청,053-810-6128
1093,부적리 485-2(75번 종점 앞),35.8399408,128.7580715,경상북도 경산시청,053-810-6128
1094,인안리(윤성3차 아파트입구 버스승강장 앞),35.8655297,128.7894054,경상북도 경산시청,053-810-6128
1095,남천면사무소 내,35.766667,128.726851,경상북도 경산시청,053-810-6128
1096,협석리 버스승강장445-2,35.7888993,128.731797,경상북도 경산시청,053-810-6128
1097,삼성2리 버스승강장34-3,35.762008,128.724425,경상북도 경산시청,053-810-6128
1098,금곡삼거리 버스승강장32-3,35.7605695,128.7401788,경상북도 경산시청,053-810-6128
1099,흥산1리 버스승강장,35.752242,128.737338,경상북도 경산시청,053-810-6128
1100,원리 버스승강장6-4,35.7393017,128.736134,경상북도 경산시청,053-810-6128
1101,남천면 대명2리 입구,35.776467,128.721092,경상북도 경산시청,053-810-6128
1102,남천면 신석리 229-5,35.7834468,128.7212513,경상북도 경산시청,053-810-6128
1103,용성면 당리리 206-21,35.7932155,128.8771972,경상북도 경산시청,053-810-6128
1104,용성면 고은리86-4,35.794599,128.8659142,경상북도 경산시청,053-810-6128
1105,경산시장 맞은편(베스킨라빈스),35.823182,128.735209,경상북도 경산시청,053-810-6128
1106,경산시외버스터미널,35.824958,128.737501,경상북도 경산시청,053-810-6128
1107,경산농협 앞,35.823358,128.736388,경상북도 경산시청,053-810-6128
1108,대구은행 앞,35.831926,128.737737,경상북도 경산시청,053-810-6128
1109,중앙동주민센터 내,35.820001,128.740038,경상북도 경산시청,053-810-6128
1110,삼북주공아파트 관리사무소 앞,35.8179323,128.7413222,경상북도 경산시청,053-810-6128
1111,삼북경로당 앞,35.8197653,128.7377496,경상북도 경산시청,053-810-6128
1112,중앙경로당 앞,35.826294,128.7395395,경상북도 경산시청,053-810-6128
1113,초원아파트 주차장,35.829908,128.738137,경상북도 경산시청,053-810-6128
1114,중앙빌라 앞,35.819783,128.736525,경상북도 경산시청,053-810-6128
1115,삼북주공아파트 옆,35.8179323,128.7413222,경상북도 경산시청,053-810-6128
1116,삼북동 동아약국 앞,35.818537,128.738067,경상북도 경산시청,053-810-6128
1117,오거리 현대자동차 앞,35.8216907,128.7374753,경상북도 경산시청,053-810-6128
1118,경산캠퍼스정철어학원 앞,35.913553,128.819697,경상북도 경산시청,053-810-6128
1119,시장입구 궁전사진관 옆,35.822905,128.735262,경상북도 경산시청,053-810-6128
1120,한국전력 앞(880-17),35.8235583,128.7386375,경상북도 경산시청,053-810-6128
1121,동부동주민센터 내,35.819358,128.754212,경상북도 경산시청,053-810-6128
1122,태왕드림하이츠 버스승강장,35.8225594,128.7529007,경상북도 경산시청,053-810-6128
1123,경산실내체육관 동문,35.8209967,128.7438406,경상북도 경산시청,053-810-6128
1124,계양동 감초당사거리 GS25앞,35.8178728,128.7522055,경상북도 경산시청,053-810-6128
1125,사동 경산우체국 옆,35.816358,128.759138,경상북도 경산시청,053-810-6128
1126,서부1동주민센터 내,35.8205779,128.7278782,경상북도 경산시청,053-810-6128
1127,경산로 44길2(옥산2지구 (구)한빛부동산) 앞,35.8269741,128.7256736,경상북도 경산시청,053-810-6128
1128,옥산2지구근린공원지하주차장 입구,35.8273687,128.7273277,경상북도 경산시청,053-810-6128
1129,옥곡초등학교 앞,35.8153519,128.732396,경상북도 경산시청,053-810-6128
1130,경산역 광장,35.8192496,128.7277131,경상북도 경산시청,053-810-6128
1131,국민건강보험공단 경산지사 앞,35.820551,128.729551,경상북도 경산시청,053-810-6128
1132,장산중학교,35.818925,128.730151,경상북도 경산시청,053-810-6128
1133,사정동 84-1(경산역 광장내),35.8199085,128.7277265,경상북도 경산시청,053-810-6128
1134,사정동 84-10(경산역 후문앞),35.8197041,128.7272825,경상북도 경산시청,053-810-6128
1135,옥산동 848(서부1동 복지회관),35.8230371,128.7204816,경상북도 경산시청,053-810-6128
1136,중산동 녹지대 앞,35.831301,128.720701,경상북도 경산시청,053-810-6128
1137,정평 우방1차상가 앞,35.833404,128.7300125,경상북도 경산시청,053-810-6128
1138,정평 우방1차상가 버스승강장,35.8338276,128.729296,경상북도 경산시청,053-810-6128
1139,정평 현대타운 상가,35.8355171,128.7284827,경상북도 경산시청,053-810-6128
1140,정평 현대타운 입구,35.8350231,128.727615,경상북도 경산시청,053-810-6128
1141,지하철정평역3번 출구,35.833825,128.7284446,경상북도 경산시청,053-810-6128
1142,지하철정평역4번출구,35.834251,128.728639,경상북도 경산시청,053-810-6128
1143,정평역 3번 출구 앞,35.833825,128.7284446,경상북도 경산시청,053-810-6128
1144,정평역 1번 출구 앞,35.8343903,128.7277364,경상북도 경산시청,053-810-6128
1145,정평역 4번 출구 앞,35.834251,128.728639,경상북도 경산시청,053-810-6128
1146,서상동 143-8번지 여성회관 앞,35.8187484,128.7340303,경상북도 경산시청,053-810-6128
1147,실내체육관 2직문,35.8212164,128.7438144,경상북도 경산시청,053-810-6128
1148,경산초등학교 옆,35.8153038,128.7396148,경상북도 경산시청,053-810-6128
1149,삼성현중학교 뒤 공원,35.8012354,128.7403176,경상북도 경산시청,053-810-6128
1150,백천동 파리바게뜨,35.804086,128.738979,경상북도 경산시청,053-810-6128
1151,백천동574-6 대구경북능금농협백천점 앞,35.8036087,128.7386675,경상북도 경산시청,053-810-6128
1152,삼남동114번지 삼남경로당 내,35.8156958,128.7378494,경상북도 경산시청,053-810-6128
1153,백천동 577-1동화리버빌 앞,35.8030088,128.7369801,경상북도 경산시청,053-810-6128
1154,신교동 73-1 남부동사무소,35.8136554,128.7391272,경상북도 경산시청,053-810-6128
1155,서상동 10(경산시장공설시장 사무실 내),35.8205218,128.7354816,경상북도 경산시청,053-810-6128
1156,삼남동 42-3(회나무 공원),35.8112318,128.8268524,경상북도 경산시청,053-810-6128
1157,경산네거리 반야월 방향,35.8340904,128.7346625,경상북도 경산시청,053-810-6128
1158,씨너스영화관 버스승강장1,35.8344681,128.7333565,경상북도 경산시청,053-810-6128
1159,씨너스영화관 버스승강장2,35.8344681,128.7333565,경상북도 경산시청,053-810-6128
1160,영남대복지관 앞,35.8310768,128.7530585,경상북도 경산시청,053-810-6128
1161,영남대복지관 맞은편,35.8310768,128.7530585,경상북도 경산시청,053-810-6128
1162,영남대복지관 맞은편(추가),35.8310768,128.7530585,경상북도 경산시청,053-810-6128
1163,"지하철영대역 1,2번 출구 앞",35.836398,128.7526538,경상북도 경산시청,053-810-6128
1164,"지하철 영대역 3,4번 출구 앞",35.835975,128.753589,경상북도 경산시청,053-810-6128
1165,"지하철 영대역 5,6번 출구 앞",35.8403849,128.7516545,경상북도 경산시청,053-810-6128
1166,"지하철 영대역 7,8번 출구 앞",35.8403849,128.7516545,경상북도 경산시청,053-810-6128
1167,조영동 310-2(구 경산소방서 맞은편),35.8387022,128.7560439,경상북도 경산시청,053-810-6128
1168,계양동 61-4(북부동주민센터),35.833341,128.746563,경상북도 경산시청,053-810-6128
1169,대동 174-1,35.8364334,128.7534967,경상북도 경산시청,053-810-6128
1170,중방동 주민센터 내,35.827058,128.733925,경상북도 경산시청,053-810-6128
1171,중방1동 마을회관,35.825867,128.733475,경상북도 경산시청,053-810-6128
1172,수정약국 앞,35.822861,128.734512,경상북도 경산시청,053-810-6128
1173,국민은행 앞,35.825867,128.736437,경상북도 경산시청,053-810-6128
1174,농협중앙회 중방점 앞,35.821183,128.731801,경상북도 경산시청,053-810-6128
1175,KT&G 앞,35.822365,128.733463,경상북도 경산시청,053-810-6128
1176,대가야문화누리,35.723473,128.2637,여성청소년과,054-950-7012
1177,대가야박물관,35.722431,128.2568,대가야박물관,054-950-7106
